timestamp,truck_id,reading,temperature,vibration_rms,door_event,anomaly
2026-08-09 19:23:21,truck_001,1657,17.29,1.36,CLOSE,combined
2026-08-09 19:23:21,truck_001,1658,17.32,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,1659,17.2,1.39,CLOSE,combined
2026-08-09 19:23:21,truck_001,1660,17.19,1.31,OPEN,combined
2026-08-09 19:23:21,truck_001,1661,17.21,1.29,CLOSE,combined
2026-08-09 19:23:21,truck_001,1662,17.18,1.18,CLOSE,combined
2026-08-09 19:23:21,truck_001,1663,17.17,1.38,CLOSE,combined
2026-08-09 19:23:21,truck_001,1664,17.26,1.41,CLOSE,combined
2026-08-09 19:23:21,truck_001,1665,17.3,1.13,CLOSE,combined
2026-08-09 19:23:21,truck_001,1666,17.38,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,1667,17.56,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,1668,17.07,1.17,CLOSE,combined
2026-08-09 19:23:21,truck_001,1669,17.36,1.27,CLOSE,combined
2026-08-09 19:23:21,truck_001,1670,17.55,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,1671,17.36,1.34,CLOSE,combined
2026-08-09 19:23:21,truck_001,1672,17.27,1.37,CLOSE,combined
2026-08-09 19:23:21,truck_001,1673,17.43,1.11,CLOSE,combined
2026-08-09 19:23:21,truck_001,1674,17.48,1.22,CLOSE,combined
2026-08-09 19:23:21,truck_001,1675,17.43,1.35,CLOSE,combined
2026-08-09 19:23:21,truck_001,1676,17.51,1.16,CLOSE,combined
2026-08-09 19:23:21,truck_001,1677,17.52,1.43,CLOSE,combined
2026-08-09 19:23:21,truck_001,1678,17.42,1.25,CLOSE,combined
2026-08-09 19:23:21,truck_001,1679,17.4,1.26,CLOSE,combined
2026-08-09 19:23:21,truck_001,1680,17.64,1.34,CLOSE,combined
2026-08-09 19:23:21,truck_001,1681,17.55,1.16,CLOSE,combined
2026-08-09 19:23:21,truck_001,1682,17.52,1.26,CLOSE,combined
2026-08-09 19:23:21,truck_001,1683,17.45,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,1684,17.45,1.17,CLOSE,combined
2026-08-09 19:23:21,truck_001,1685,17.68,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,1686,17.35,1.01,CLOSE,combined
2026-08-09 19:23:21,truck_001,1687,17.64,1.17,CLOSE,combined
2026-08-09 19:23:21,truck_001,1688,17.7,0.95,OPEN,combined
2026-08-09 19:23:21,truck_001,1689,17.65,0.98,CLOSE,combined
2026-08-09 19:23:21,truck_001,1690,17.4,1.41,CLOSE,combined
2026-08-09 19:23:21,truck_001,1691,17.6,1.18,CLOSE,combined
2026-08-09 19:23:21,truck_001,1692,17.73,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,1693,17.42,0.94,OPEN,combined
2026-08-09 19:23:21,truck_001,1694,17.68,1.18,CLOSE,combined
2026-08-09 19:23:21,truck_001,1695,17.8,1.18,CLOSE,combined
2026-08-09 19:23:21,truck_001,1696,17.57,1.1,CLOSE,combined
2026-08-09 19:23:21,truck_001,1697,17.52,1.06,CLOSE,combined
2026-08-09 19:23:21,truck_001,1698,17.7,1.21,CLOSE,combined
2026-08-09 19:23:21,truck_001,1699,17.54,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,1700,17.47,1.57,CLOSE,combined
2026-08-09 19:23:21,truck_001,1701,17.71,0.92,CLOSE,combined
2026-08-09 19:23:21,truck_001,1702,17.7,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,1703,17.7,1.27,CLOSE,combined
2026-08-09 19:23:21,truck_001,1704,17.5,0.9,CLOSE,combined
2026-08-09 19:23:21,truck_001,1705,17.76,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,1706,17.64,1.3,CLOSE,combined
2026-08-09 19:23:21,truck_001,1707,17.81,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,1708,17.56,1.5,CLOSE,combined
2026-08-09 19:23:21,truck_001,1709,17.79,1.45,CLOSE,combined
2026-08-09 19:23:21,truck_001,1710,17.73,1.19,OPEN,combined
2026-08-09 19:23:21,truck_001,1711,17.87,1.45,CLOSE,combined
2026-08-09 19:23:21,truck_001,1712,17.63,1.07,CLOSE,combined
2026-08-09 19:23:21,truck_001,1713,17.62,1.3,CLOSE,combined
2026-08-09 19:23:21,truck_001,1714,17.76,1.4,CLOSE,combined
2026-08-09 19:23:21,truck_001,1715,17.85,1.21,CLOSE,combined
2026-08-09 19:23:21,truck_001,1716,17.84,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,1717,17.79,1.13,CLOSE,combined
2026-08-09 19:23:21,truck_001,1718,17.94,1.22,CLOSE,combined
2026-08-09 19:23:21,truck_001,1719,17.69,1.22,CLOSE,combined
2026-08-09 19:23:21,truck_001,1720,17.71,1.35,CLOSE,combined
2026-08-09 19:23:21,truck_001,1721,17.66,1.36,CLOSE,combined
2026-08-09 19:23:21,truck_001,1722,17.86,1.01,OPEN,combined
2026-08-09 19:23:21,truck_001,1723,17.72,0.75,CLOSE,combined
2026-08-09 19:23:21,truck_001,1724,17.79,1.14,CLOSE,combined
2026-08-09 19:23:21,truck_001,1725,17.87,0.91,CLOSE,combined
2026-08-09 19:23:21,truck_001,1726,17.89,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,1727,17.85,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,1728,17.98,1.46,CLOSE,combined
2026-08-09 19:23:21,truck_001,1729,17.79,1.07,CLOSE,combined
2026-08-09 19:23:21,truck_001,1730,17.9,1.32,CLOSE,combined
2026-08-09 19:23:21,truck_001,1731,17.84,1.05,CLOSE,combined
2026-08-09 19:23:21,truck_001,1732,17.96,1.15,OPEN,combined
2026-08-09 19:23:21,truck_001,1733,17.76,1.11,CLOSE,combined
2026-08-09 19:23:21,truck_001,1734,17.79,1.28,CLOSE,combined
2026-08-09 19:23:21,truck_001,1735,17.93,1.39,CLOSE,combined
2026-08-09 19:23:21,truck_001,1736,18.12,1.35,CLOSE,combined
2026-08-09 19:23:21,truck_001,1737,18.05,1.29,CLOSE,combined
2026-08-09 19:23:21,truck_001,1738,17.93,1.29,CLOSE,combined
2026-08-09 19:23:21,truck_001,1739,17.94,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,1740,18.02,1.36,CLOSE,combined
2026-08-09 19:23:21,truck_001,1741,17.97,1.46,CLOSE,combined
2026-08-09 19:23:21,truck_001,1742,17.94,1.25,CLOSE,combined
2026-08-09 19:23:21,truck_001,1743,17.98,1.56,OPEN,combined
2026-08-09 19:23:21,truck_001,1744,17.91,1.48,CLOSE,combined
2026-08-09 19:23:21,truck_001,1745,17.91,1.37,CLOSE,combined
2026-08-09 19:23:21,truck_001,1746,17.97,1.17,CLOSE,combined
2026-08-09 19:23:21,truck_001,1747,17.88,1.34,CLOSE,combined
2026-08-09 19:23:21,truck_001,1748,18.13,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,1749,17.7,1.06,OPEN,combined
2026-08-09 19:23:21,truck_001,1750,17.96,1.25,CLOSE,combined
2026-08-09 19:23:21,truck_001,1751,17.99,1.38,CLOSE,combined
2026-08-09 19:23:21,truck_001,1752,18.07,1.1,CLOSE,combined
2026-08-09 19:23:21,truck_001,1753,18.02,1.08,CLOSE,combined
2026-08-09 19:23:21,truck_001,1754,18.06,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,1755,18.0,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,1756,17.98,1.3,CLOSE,combined
2026-08-09 19:23:21,truck_001,1757,18.17,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,1758,18.16,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,1759,18.14,1.11,CLOSE,combined
2026-08-09 19:23:21,truck_001,1760,18.18,1.55,CLOSE,combined
2026-08-09 19:23:21,truck_001,1761,17.96,0.99,CLOSE,combined
2026-08-09 19:23:21,truck_001,1762,18.13,1.41,CLOSE,combined
2026-08-09 19:23:21,truck_001,1763,18.22,1.37,CLOSE,combined
2026-08-09 19:23:21,truck_001,1764,17.99,1.36,CLOSE,combined
2026-08-09 19:23:21,truck_001,1765,17.99,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,1766,18.35,1.27,CLOSE,combined
2026-08-09 19:23:21,truck_001,1767,18.07,0.95,CLOSE,combined
2026-08-09 19:23:21,truck_001,1768,18.01,1.02,CLOSE,combined
2026-08-09 19:23:21,truck_001,1769,18.23,1.28,CLOSE,combined
2026-08-09 19:23:21,truck_001,1770,18.06,0.96,CLOSE,combined
2026-08-09 19:23:21,truck_001,1771,18.27,0.99,CLOSE,combined
2026-08-09 19:23:21,truck_001,1772,18.04,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,1773,18.06,1.22,CLOSE,combined
2026-08-09 19:23:21,truck_001,1774,18.22,1.44,OPEN,combined
2026-08-09 19:23:21,truck_001,1775,18.13,1.35,CLOSE,combined
2026-08-09 19:23:21,truck_001,1776,18.21,1.28,CLOSE,combined
2026-08-09 19:23:21,truck_001,1777,18.13,1.3,CLOSE,combined
2026-08-09 19:23:21,truck_001,1778,18.35,1.14,CLOSE,combined
2026-08-09 19:23:21,truck_001,1779,18.19,1.32,CLOSE,combined
2026-08-09 19:23:21,truck_001,1780,18.28,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,1781,17.96,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,1782,18.16,1.3,CLOSE,combined
2026-08-09 19:23:21,truck_001,1783,18.16,1.13,CLOSE,combined
2026-08-09 19:23:21,truck_001,1784,18.29,1.37,CLOSE,combined
2026-08-09 19:23:21,truck_001,1785,18.29,1.16,OPEN,combined
2026-08-09 19:23:21,truck_001,1786,18.08,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,1787,18.32,1.33,CLOSE,combined
2026-08-09 19:23:21,truck_001,1788,18.3,1.36,CLOSE,combined
2026-08-09 19:23:21,truck_001,1789,18.37,1.42,OPEN,combined
2026-08-09 19:23:21,truck_001,1790,18.18,1.16,CLOSE,combined
2026-08-09 19:23:21,truck_001,1791,18.32,1.14,CLOSE,combined
2026-08-09 19:23:21,truck_001,1792,18.19,1.51,CLOSE,combined
2026-08-09 19:23:21,truck_001,1793,18.37,1.06,CLOSE,combined
2026-08-09 19:23:21,truck_001,1794,18.32,1.06,OPEN,combined
2026-08-09 19:23:21,truck_001,1795,18.36,1.07,CLOSE,combined
2026-08-09 19:23:21,truck_001,1796,18.37,1.1,CLOSE,combined
2026-08-09 19:23:21,truck_001,1797,18.48,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,1798,18.24,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,1799,18.72,1.16,CLOSE,combined
2026-08-09 19:23:21,truck_001,1800,18.33,1.08,CLOSE,combined
2026-08-09 19:27:36,truck_001,1,4.19,0.44,CLOSE,none
2026-08-09 19:27:37,truck_001,2,3.83,0.55,CLOSE,none
2026-08-09 19:27:38,truck_001,3,4.19,0.37,CLOSE,none
2026-08-09 19:27:39,truck_001,4,4.19,0.46,CLOSE,none
2026-08-09 19:27:40,truck_001,5,4.41,0.43,CLOSE,none
2026-08-09 19:27:41,truck_001,6,3.73,0.51,CLOSE,none
2026-08-09 19:27:42,truck_001,7,4.19,0.46,CLOSE,none
2026-08-09 19:27:43,truck_001,8,4.37,0.46,CLOSE,none
2026-08-09 19:27:44,truck_001,9,4.42,0.52,CLOSE,none
2026-08-09 19:27:45,truck_001,10,3.76,0.39,CLOSE,none
2026-08-09 19:27:46,truck_001,11,4.11,0.44,CLOSE,none
2026-08-09 19:27:47,truck_001,12,3.77,0.4,CLOSE,none
2026-08-09 19:27:48,truck_001,13,3.39,0.42,OPEN,none
2026-08-09 19:27:49,truck_001,14,3.6,0.41,CLOSE,none
2026-08-09 19:27:50,truck_001,15,4.23,0.46,CLOSE,none
2026-08-09 19:27:51,truck_001,16,3.96,0.49,CLOSE,none
2026-08-09 19:27:52,truck_001,17,4.01,0.42,OPEN,none
2026-08-09 19:27:53,truck_001,18,3.58,0.4,CLOSE,none
2026-08-09 19:27:54,truck_001,19,4.21,0.47,CLOSE,none
2026-08-09 19:27:55,truck_001,20,4.22,0.48,CLOSE,none
2026-08-09 19:27:56,truck_001,21,4.82,0.49,CLOSE,none
2026-08-09 19:27:57,truck_001,22,4.04,0.54,CLOSE,none
2026-08-09 19:27:58,truck_001,23,4.1,0.43,CLOSE,none
2026-08-09 19:27:59,truck_001,24,4.01,0.52,CLOSE,none
2026-08-09 19:28:00,truck_001,25,4.31,0.48,OPEN,none
2026-08-09 19:28:01,truck_001,26,4.39,0.53,CLOSE,none
2026-08-09 19:28:02,truck_001,27,3.89,0.39,CLOSE,none
2026-08-09 19:28:03,truck_001,28,3.45,0.39,CLOSE,none
2026-08-09 19:28:04,truck_001,29,3.99,0.41,OPEN,none
2026-08-09 19:28:05,truck_001,30,4.54,0.43,CLOSE,none
2026-08-09 19:28:06,truck_001,31,4.46,0.47,CLOSE,none
2026-08-09 19:28:07,truck_001,32,3.67,0.5,CLOSE,none
2026-08-09 19:28:08,truck_001,33,4.13,0.51,CLOSE,none
2026-08-09 19:28:09,truck_001,34,3.83,0.41,OPEN,none
2026-08-09 19:28:10,truck_001,35,3.96,0.5,CLOSE,none
2026-08-09 19:28:11,truck_001,36,3.64,0.4,CLOSE,none
2026-08-09 19:28:12,truck_001,37,4.15,0.44,CLOSE,none
2026-08-09 19:28:13,truck_001,38,3.85,0.46,CLOSE,none
2026-08-09 19:28:14,truck_001,39,4.22,0.45,CLOSE,none
2026-08-09 19:28:15,truck_001,40,4.25,0.41,CLOSE,none
2026-08-09 19:28:16,truck_001,41,4.23,0.45,CLOSE,none
2026-08-09 19:28:17,truck_001,42,4.15,0.42,CLOSE,none
2026-08-09 19:28:18,truck_001,43,4.05,0.49,CLOSE,none
2026-08-09 19:28:19,truck_001,44,3.74,0.45,CLOSE,none
2026-08-09 19:28:20,truck_001,45,3.86,0.43,CLOSE,none
2026-08-09 19:28:21,truck_001,46,4.09,0.45,CLOSE,none
2026-08-09 19:28:22,truck_001,47,3.83,0.39,CLOSE,none
2026-08-09 19:28:23,truck_001,48,3.9,0.49,CLOSE,none
2026-08-09 19:28:24,truck_001,49,4.16,0.52,OPEN,none
2026-08-09 19:28:25,truck_001,50,3.57,0.47,CLOSE,none
2026-08-09 19:28:26,truck_001,51,4.65,0.53,CLOSE,none
2026-08-09 19:28:27,truck_001,52,3.44,0.55,CLOSE,none
2026-08-09 19:28:28,truck_001,53,4.12,0.49,CLOSE,none
2026-08-09 19:28:29,truck_001,54,3.78,0.51,CLOSE,none
2026-08-09 19:28:30,truck_001,55,3.88,0.38,CLOSE,none
2026-08-09 19:28:31,truck_001,56,4.39,0.45,CLOSE,none
2026-08-09 19:28:32,truck_001,57,3.93,0.35,CLOSE,none
2026-08-09 19:28:33,truck_001,58,3.99,0.53,OPEN,none
2026-08-09 19:28:34,truck_001,59,4.16,0.53,CLOSE,none
2026-08-09 19:28:35,truck_001,60,3.73,0.44,CLOSE,none
2026-08-09 19:28:36,truck_001,61,3.78,0.34,CLOSE,none
2026-08-09 19:28:37,truck_001,62,3.99,0.41,CLOSE,none
2026-08-09 19:28:38,truck_001,63,4.23,0.39,CLOSE,none
2026-08-09 19:28:39,truck_001,64,3.88,0.38,CLOSE,none
2026-08-09 19:28:40,truck_001,65,4.1,0.35,CLOSE,none
2026-08-09 19:28:41,truck_001,66,3.94,0.41,CLOSE,none
2026-08-09 19:28:42,truck_001,67,4.22,0.42,CLOSE,none
2026-08-09 19:28:43,truck_001,68,3.49,0.48,CLOSE,none
2026-08-09 19:28:44,truck_001,69,4.7,0.62,CLOSE,none
2026-08-09 19:28:45,truck_001,70,3.39,0.45,CLOSE,none
2026-08-09 19:28:46,truck_001,71,4.22,0.52,CLOSE,none
2026-08-09 19:28:47,truck_001,72,4.42,0.45,CLOSE,none
2026-08-09 19:28:48,truck_001,73,4.04,0.41,CLOSE,none
2026-08-09 19:28:49,truck_001,74,4.36,0.39,CLOSE,none
2026-08-09 19:28:50,truck_001,75,4.5,0.38,CLOSE,none
2026-08-09 19:28:51,truck_001,76,4.17,0.44,CLOSE,none
2026-08-09 19:28:52,truck_001,77,4.16,0.47,CLOSE,none
2026-08-09 19:28:53,truck_001,78,3.96,0.52,CLOSE,none
2026-08-09 19:28:54,truck_001,79,4.58,0.44,CLOSE,none
2026-08-09 19:28:55,truck_001,80,3.86,0.43,CLOSE,none
2026-08-09 19:28:56,truck_001,81,3.9,0.44,CLOSE,none
2026-08-09 19:28:57,truck_001,82,4.35,0.38,CLOSE,none
2026-08-09 19:28:58,truck_001,83,4.13,0.39,CLOSE,none
2026-08-09 19:28:59,truck_001,84,3.88,0.38,OPEN,none
2026-08-09 19:29:00,truck_001,85,4.07,0.52,CLOSE,none
2026-08-09 19:29:01,truck_001,86,4.25,0.37,CLOSE,none
2026-08-09 19:29:02,truck_001,87,3.94,0.46,CLOSE,none
2026-08-09 19:29:03,truck_001,88,4.2,0.47,CLOSE,none
2026-08-09 19:29:04,truck_001,89,4.76,0.4,OPEN,none
2026-08-09 19:29:05,truck_001,90,3.72,0.47,CLOSE,none
2026-08-09 19:29:06,truck_001,91,4.2,0.45,CLOSE,none
2026-08-09 19:29:07,truck_001,92,3.81,0.51,CLOSE,none
2026-08-09 19:29:08,truck_001,93,4.35,0.38,CLOSE,none
2026-08-09 19:29:09,truck_001,94,3.71,0.53,OPEN,none
2026-08-09 19:29:10,truck_001,95,3.9,0.44,CLOSE,none
2026-08-09 19:29:11,truck_001,96,4.12,0.49,CLOSE,none
2026-08-09 19:29:12,truck_001,97,4.36,0.42,CLOSE,none
2026-08-09 19:29:13,truck_001,98,3.64,0.48,OPEN,none
2026-08-09 19:29:14,truck_001,99,4.18,0.52,CLOSE,none
2026-08-09 19:29:15,truck_001,100,4.36,0.46,CLOSE,none
2026-08-09 19:29:16,truck_001,101,3.4,0.46,CLOSE,none
2026-08-09 19:29:17,truck_001,102,4.22,0.48,CLOSE,none
2026-08-09 19:29:18,truck_001,103,3.87,0.5,OPEN,none
2026-08-09 19:29:19,truck_001,104,4.31,0.44,CLOSE,none
2026-08-09 19:29:20,truck_001,105,3.94,0.44,CLOSE,none
2026-08-09 19:29:21,truck_001,106,3.35,0.51,CLOSE,none
2026-08-09 19:29:22,truck_001,107,4.1,0.44,CLOSE,none
2026-08-09 19:29:23,truck_001,108,3.46,0.49,CLOSE,none
2026-08-09 19:29:24,truck_001,109,3.54,0.52,CLOSE,none
2026-08-09 19:29:25,truck_001,110,4.27,0.43,CLOSE,none
2026-08-09 19:29:26,truck_001,111,3.81,0.44,CLOSE,none
2026-08-09 19:29:27,truck_001,112,4.16,0.41,CLOSE,none
2026-08-09 19:29:28,truck_001,113,4.04,0.49,CLOSE,none
2026-08-09 19:29:29,truck_001,114,4.04,0.51,CLOSE,none
2026-08-09 19:29:30,truck_001,115,4.27,0.43,CLOSE,none
2026-08-09 19:29:31,truck_001,116,3.79,0.46,CLOSE,none
2026-08-09 19:29:32,truck_001,117,4.06,0.46,CLOSE,none
2026-08-09 19:29:33,truck_001,118,4.39,0.43,CLOSE,none
2026-08-09 19:29:34,truck_001,119,4.6,0.41,CLOSE,none
2026-08-09 19:29:35,truck_001,120,3.23,0.4,CLOSE,none
2026-08-09 19:47:26,truck_001,1,3.78,0.45,CLOSE,none
2026-08-09 19:47:27,truck_001,2,3.63,0.44,CLOSE,none
2026-08-09 19:47:28,truck_001,3,4.07,0.52,CLOSE,none
2026-08-09 19:47:29,truck_001,4,4.43,0.45,CLOSE,none
2026-08-09 19:47:30,truck_001,5,3.67,0.48,CLOSE,none
2026-08-09 19:47:31,truck_001,6,4.1,0.53,CLOSE,none
2026-08-09 19:47:32,truck_001,7,3.67,0.37,CLOSE,none
2026-08-09 19:47:33,truck_001,8,4.16,0.44,CLOSE,none
2026-08-09 19:47:34,truck_001,9,3.89,0.42,CLOSE,none
2026-08-09 19:47:35,truck_001,10,3.98,0.48,CLOSE,none
2026-08-09 19:47:36,truck_001,11,4.18,0.4,CLOSE,none
2026-08-09 19:47:37,truck_001,12,4.24,0.49,CLOSE,none
2026-08-09 19:47:38,truck_001,13,4.03,0.4,CLOSE,none
2026-08-09 19:47:39,truck_001,14,4.08,0.39,CLOSE,none
2026-08-09 19:47:40,truck_001,15,3.5,0.51,OPEN,none
2026-08-09 19:47:41,truck_001,16,4.84,0.41,CLOSE,none
2026-08-09 19:47:42,truck_001,17,4.54,0.51,CLOSE,none
2026-08-09 19:47:43,truck_001,18,3.65,0.43,CLOSE,none
2026-08-09 19:47:44,truck_001,19,3.75,0.52,CLOSE,none
2026-08-09 19:47:45,truck_001,20,3.87,0.43,CLOSE,none
2026-08-09 19:47:46,truck_001,21,3.95,0.42,CLOSE,none
2026-08-09 19:47:47,truck_001,22,4.21,0.44,CLOSE,none
2026-08-09 19:47:48,truck_001,23,3.94,0.52,OPEN,none
2026-08-09 19:47:49,truck_001,24,4.11,0.44,CLOSE,none
2026-08-09 19:47:50,truck_001,25,4.3,0.41,CLOSE,none
2026-08-09 19:47:51,truck_001,26,4.2,0.45,CLOSE,none
2026-08-09 19:47:52,truck_001,27,3.89,0.46,CLOSE,none
2026-08-09 19:47:53,truck_001,28,4.42,0.51,CLOSE,none
2026-08-09 19:47:54,truck_001,29,3.84,0.47,OPEN,none
2026-08-09 19:47:55,truck_001,30,4.33,0.47,CLOSE,none
2026-08-09 19:47:56,truck_001,31,3.83,0.45,CLOSE,none
2026-08-09 19:47:57,truck_001,32,4.3,0.46,CLOSE,none
2026-08-09 19:47:58,truck_001,33,3.72,0.33,OPEN,none
2026-08-09 19:47:59,truck_001,34,3.96,0.4,CLOSE,none
2026-08-09 19:48:00,truck_001,35,4.11,0.38,CLOSE,none
2026-08-09 19:48:01,truck_001,36,4.24,0.48,CLOSE,none
2026-08-09 19:48:02,truck_001,37,3.64,0.45,OPEN,none
2026-08-09 19:48:03,truck_001,38,3.8,0.52,CLOSE,none
2026-08-09 19:48:04,truck_001,39,4.04,0.45,CLOSE,none
2026-08-09 19:48:05,truck_001,40,3.61,0.46,CLOSE,none
2026-08-09 19:48:06,truck_001,41,4.23,0.44,CLOSE,none
2026-08-09 19:48:07,truck_001,42,4.31,0.44,CLOSE,none
2026-08-09 19:48:08,truck_001,43,4.3,0.45,CLOSE,none
2026-08-09 19:48:09,truck_001,44,3.98,0.45,CLOSE,none
2026-08-09 19:48:10,truck_001,45,4.0,0.44,CLOSE,none
2026-08-09 19:48:11,truck_001,46,4.24,0.5,CLOSE,none
2026-08-09 19:48:12,truck_001,47,4.65,0.42,CLOSE,none
2026-08-09 19:48:13,truck_001,48,4.01,0.41,CLOSE,none
2026-08-09 19:48:14,truck_001,49,4.45,0.5,CLOSE,none
2026-08-09 19:48:15,truck_001,50,3.84,0.53,OPEN,none
2026-08-09 19:48:16,truck_001,51,3.8,0.49,CLOSE,none
2026-08-09 19:48:17,truck_001,52,3.82,0.45,OPEN,none
2026-08-09 19:48:18,truck_001,53,4.19,0.42,CLOSE,none
2026-08-09 19:48:19,truck_001,54,3.65,0.42,CLOSE,none
2026-08-09 19:48:20,truck_001,55,3.81,0.46,CLOSE,none
2026-08-09 19:48:21,truck_001,56,3.98,0.43,CLOSE,none
2026-08-09 19:48:22,truck_001,57,3.73,0.53,OPEN,none
2026-08-09 19:48:23,truck_001,58,3.89,0.52,CLOSE,none
2026-08-09 19:48:24,truck_001,59,3.97,0.44,CLOSE,none
2026-08-09 19:48:25,truck_001,60,3.71,0.36,CLOSE,none
2026-08-09 19:48:26,truck_001,61,4.19,0.42,OPEN,none
2026-08-09 19:48:27,truck_001,62,3.53,0.47,CLOSE,none
2026-08-09 19:48:28,truck_001,63,4.04,0.44,CLOSE,none
2026-08-09 19:48:29,truck_001,64,4.59,0.44,CLOSE,none
2026-08-09 19:48:30,truck_001,65,3.92,0.46,CLOSE,none
2026-08-09 19:48:31,truck_001,66,3.9,0.38,CLOSE,none
2026-08-09 19:48:32,truck_001,67,3.43,0.45,CLOSE,none
2026-08-09 19:48:33,truck_001,68,4.14,0.36,CLOSE,none
2026-08-09 19:48:34,truck_001,69,4.31,0.52,CLOSE,none
2026-08-09 19:48:35,truck_001,70,4.14,0.43,CLOSE,none
2026-08-09 19:48:36,truck_001,71,3.4,0.45,CLOSE,none
2026-08-09 19:48:37,truck_001,72,4.04,0.52,OPEN,none
2026-08-09 19:48:38,truck_001,73,3.96,0.4,CLOSE,none
2026-08-09 19:48:39,truck_001,74,3.66,0.4,CLOSE,none
2026-08-09 19:48:40,truck_001,75,3.62,0.43,OPEN,none
2026-08-09 19:48:41,truck_001,76,4.2,0.48,CLOSE,none
2026-08-09 19:48:42,truck_001,77,3.8,0.47,CLOSE,none
2026-08-09 19:48:43,truck_001,78,3.95,0.39,OPEN,none
2026-08-09 19:48:44,truck_001,79,4.3,0.48,CLOSE,none
2026-08-09 19:48:45,truck_001,80,3.95,0.46,CLOSE,none
2026-08-09 19:48:46,truck_001,81,4.07,0.47,CLOSE,none
2026-08-09 19:48:47,truck_001,82,4.23,0.45,CLOSE,none
2026-08-09 19:48:48,truck_001,83,4.23,0.37,CLOSE,none
2026-08-09 19:48:49,truck_001,84,4.2,0.5,CLOSE,none
2026-08-09 19:48:50,truck_001,85,3.9,0.48,CLOSE,none
2026-08-09 19:48:51,truck_001,86,3.55,0.55,CLOSE,none
2026-08-09 19:48:52,truck_001,87,4.37,0.4,CLOSE,none
2026-08-09 19:48:53,truck_001,88,4.33,0.39,CLOSE,none
2026-08-09 19:48:54,truck_001,89,3.61,0.51,CLOSE,none
2026-08-09 19:48:55,truck_001,90,3.77,0.49,CLOSE,none
2026-08-09 19:48:56,truck_001,91,4.08,0.43,CLOSE,none
2026-08-09 19:48:57,truck_001,92,3.74,0.45,CLOSE,none
2026-08-09 19:48:58,truck_001,93,4.28,0.39,CLOSE,none
2026-08-09 19:48:59,truck_001,94,4.1,0.45,CLOSE,none
2026-08-09 19:49:00,truck_001,95,3.82,0.38,OPEN,none
2026-08-09 19:49:01,truck_001,96,3.75,0.38,CLOSE,none
2026-08-09 19:49:02,truck_001,97,3.81,0.62,CLOSE,none
2026-08-09 19:49:03,truck_001,98,3.98,0.47,CLOSE,none
2026-08-09 19:49:04,truck_001,99,3.88,0.52,CLOSE,none
2026-08-09 19:49:05,truck_001,100,4.17,0.48,CLOSE,none
2026-08-09 19:49:06,truck_001,101,4.36,0.42,CLOSE,none
2026-08-09 19:49:07,truck_001,102,3.86,0.38,CLOSE,none
2026-08-09 19:49:08,truck_001,103,4.5,0.48,CLOSE,none
2026-08-09 19:49:09,truck_001,104,3.65,0.36,CLOSE,none
2026-08-09 19:49:10,truck_001,105,4.25,0.45,CLOSE,none
2026-08-09 19:49:11,truck_001,106,3.64,0.5,CLOSE,none
2026-08-09 19:49:12,truck_001,107,4.27,0.4,OPEN,none
2026-08-09 19:49:13,truck_001,108,4.1,0.52,CLOSE,none
2026-08-09 19:49:14,truck_001,109,4.25,0.43,CLOSE,none
2026-08-09 19:49:15,truck_001,110,3.99,0.44,CLOSE,none
2026-08-09 19:49:16,truck_001,111,3.22,0.43,CLOSE,none
2026-08-09 19:49:17,truck_001,112,3.5,0.4,CLOSE,none
2026-08-09 19:49:18,truck_001,113,4.42,0.46,CLOSE,none
2026-08-09 19:49:19,truck_001,114,3.98,0.43,CLOSE,none
2026-08-09 19:49:20,truck_001,115,3.95,0.47,OPEN,none
2026-08-09 19:49:21,truck_001,116,3.82,0.39,CLOSE,none
2026-08-09 19:49:22,truck_001,117,4.06,0.5,CLOSE,none
